id,name,image_url,is_mythic,into_items,from_items,gold_sell,gold_total,gold_base,gold_purchasable,plaintext,description
8001,Anathema's Chains,https://opgg-static.akamaized.net/meta/images/lol/item/8001.png,False,,"[3067, 1011]",1750,2500,800,True,,"<mainText><stats><attention>650</attention> Health<br><attention>20</attention> Ability Haste</stats><br><br><active>Active -</active> <active>Vow:</active> Choose a Nemesis to start building a Vendetta (90s).<br><li><passive>Vendetta:</passive> Take reduced damage from your Nemesis, increasing per Vendetta stack. You gain stacks over time, and reach the maximum number of stacks after 60 seconds.<li><passive>Vengeance:</passive> At maximum stacks, your Nemesis has reduced Tenacity while near you.<br><br><rules>Active can be cast while dead and at global range. Stacks reset upon choosing a new target. Cannot be cast for 15 seconds while in-combat with champions.</rules><br><br><flavorText>""She swore to dedicate her life to his destruction. The gauntlets heard.""</flavorText></mainText><br>"
8020,Abyssal Mask,https://opgg-static.akamaized.net/meta/images/lol/item/8020.png,False,,"[3067, 1057]",1680,2400,700,True,,"<mainText><stats><attention>300</attention> Health<br><attention>60</attention> Magic Resist<br><attention>10</attention> Ability Haste</stats><br><li><passive>Unmake:</passive> <status>Curse</status> nearby enemy champions, reducing their Magic Resist. For each <status>Cursed</status> enemy, gain Magic Resist.</mainText><br>"
222051,Guardian's Horn,https://opgg-static.akamaized.net/meta/images/lol/item/222051.png,False,,,700,1000,1000,True,,<mainText><stats><buffedStat>200</buffedStat> Health</stats><br><li><passive>Recovery:</passive> Restores Health over time.<li><passive>Undaunted:</passive> Blocks damage from attacks and spells from champions.<li><passive>Legendary:</passive> This item counts as a <rarityLegendary>Legendary</rarityLegendary> item.</mainText><br>
222065,Shurelya's Battlesong,https://opgg-static.akamaized.net/meta/images/lol/item/222065.png,False,[227020],,2100,3000,3000,True,,<mainText><stats><buffedStat>45</buffedStat> Ability Power<br><buffedStat>500</buffedStat> Health<br><buffedStat>40</buffedStat> Ability Haste<br><attention>100%</attention> Base Mana Regen</stats><br><br><active>Active -</active> <active>Inspire:</active> Grants nearby allies Move Speed.<li><passive>Motivate:</passive> Empowering or Protecting another ally Champion grants both allies Move Speed.<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items Ability Haste.<br></mainText><br>
223001,Evenshroud,https://opgg-static.akamaized.net/meta/images/lol/item/223001.png,False,[227023],,2100,3000,3000,True,,"<mainText><stats><buffedStat>300</buffedStat> Health<br><attention>30</attention> Armor<br><attention>30</attention> Magic Resist<br><attention>10</attention> Ability Haste</stats><br><li><passive>Coruscation:</passive> After <status>Immobilizing</status> champions or being <status>Immobilized</status>, cause that target and all nearby enemy Champions to take increased damage.<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention> Armor and Magic Resist</attention></mainText><br>"
223003,Archangel's Staff,https://opgg-static.akamaized.net/meta/images/lol/item/223003.png,False,,,2100,3000,3000,True,,"<mainText><stats><nerfedStat>60</nerfedStat> Ability Power<br><attention>500</attention> Mana<br><attention>350</attention> Health<br><attention>10</attention> Ability Haste</stats><br><li><passive>Awe:</passive> Gain Ability Power equal to bonus Mana.<li><passive>Mana Charge:</passive> <buffedStat>After 2 combat rounds</buffedStat>, this item transforms into <rarityLegendary>Seraph's Embrace</rarityLegendary>.</mainText><br>"
223004,Manamune,https://opgg-static.akamaized.net/meta/images/lol/item/223004.png,False,,,2100,3000,3000,True,,"<mainText><stats><buffedStat>45</buffedStat> Attack Damage<br><attention>500</attention> Mana<br><attention>15</attention> Ability Haste</stats><br><li><passive>Awe:</passive> Gain bonus <scaleAD>Attack Damage equal to your max Mana</scaleAD>. <li><passive>Mana Charge:</passive> <buffedStat>After 2 combat rounds</buffedStat>, this item transforms into <rarityLegendary>Muramana</rarityLegendary>.</mainText><br>"
223005,Ghostcrawlers,https://opgg-static.akamaized.net/meta/images/lol/item/223005.png,False,,,700,1000,1000,True,,"<mainText><stats><attention>55</attention> Move Speed</stats><br><br><active>Active -</active> <active>Wall Walk:</active> Gain the ability to walk through walls for 6 seconds. While inside walls, gain 300 move speed. Casting a spell or attacking will end this effect. (15s ).</mainText><br>"
223006,Berserker's Greaves,https://opgg-static.akamaized.net/meta/images/lol/item/223006.png,False,,,700,1000,1000,True,,<mainText><stats><buffedStat>45%</buffedStat> Attack Speed<br><attention>30</attention> Move Speed</stats></mainText><br>
223009,Boots of Swiftness,https://opgg-static.akamaized.net/meta/images/lol/item/223009.png,False,,,700,1000,1000,True,,<mainText><stats><buffedStat>70</buffedStat> Move Speed</stats><br><li>The strength of movement slowing effects is reduced by <buffedStat>40%</buffedStat>.</mainText><br>
223011,Chemtech Putrifier,https://opgg-static.akamaized.net/meta/images/lol/item/223011.png,False,,,2100,3000,3000,True,,<mainText><stats><attention>40</attention> Ability Power<br><buffedStat>16%</buffedStat> Heal and Shield Power<br><attention>75%</attention> Base Mana Regen<br><buffedStat>30</buffedStat> Ability Haste</stats><br><li><passive>Puffcap Toxin:</passive> Dealing damage applies <status>40% Grievous Wounds</status> to champions for 3 seconds.<br><br><rules><status>Grievous Wounds</status> reduces the effectiveness of Healing and Regeneration effects.</rules></mainText><br>
223020,Sorcerer's Shoes,https://opgg-static.akamaized.net/meta/images/lol/item/223020.png,False,,,700,1000,1000,True,,<mainText><stats><buffedStat>20</buffedStat> Magic Penetration<br><buffedStat>55</buffedStat> Move Speed</stats></mainText><br>
223026,Guardian Angel,https://opgg-static.akamaized.net/meta/images/lol/item/223026.png,False,,,2100,3000,3000,True,,"<mainText><stats><attention>45</attention> Attack Damage<br><attention>40</attention> Armor</stats><br><li><passive>Saving Grace:</passive> Upon taking lethal damage, restores <healing>50% base Health</healing> and <scaleMana>30% max Mana</scaleMana> after 4 seconds of stasis. This effect has a one round cooldown.<br></mainText><br>"
223031,Infinity Edge,https://opgg-static.akamaized.net/meta/images/lol/item/223031.png,False,[227031],,2100,3000,3000,True,,<mainText><stats><nerfedStat>65</nerfedStat> Attack Damage<br><attention>20%</attention> Critical Strike Chance<br><attention>45%</attention> Critical Strike Damage</stats><br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5</attention> Attack Damage.</mainText><br>
223033,Mortal Reminder,https://opgg-static.akamaized.net/meta/images/lol/item/223033.png,False,,,2100,3000,3000,True,,<mainText><stats><buffedStat>45</buffedStat> Attack Damage<br><buffedStat>35%</buffedStat> Armor Penetration<br><attention>20%</attention> Critical Strike Chance</stats><br><li><passive>Sepsis:</passive> Dealing physical damage applies <status>40% Grievous Wounds</status> to enemy champions for 3 seconds.<br><br><rules><status>Grievous Wounds</status> reduces the effectiveness of Healing and Regeneration effects.</rules></mainText><br>
223036,Lord Dominik's Regards,https://opgg-static.akamaized.net/meta/images/lol/item/223036.png,False,,,2100,3000,3000,True,,<mainText><stats><attention>35</attention> Attack Damage<br><attention>20%</attention> Critical Strike Chance<br><buffedStat>35%</buffedStat> Armor Penetration</stats><br><li><passive>Giant Slayer:</passive> Deal bonus damage against champions with greater max Health than you.</mainText><br>
223039,Atma's Reckoning,https://opgg-static.akamaized.net/meta/images/lol/item/223039.png,False,,,2100,3000,3000,True,,"<mainText><stats><attention>700</attention> Health<br><attention>20%</attention> Critical Strike Chance</stats><br><li><passive>Big Hands:</passive> Gain 1% critical chance per 100 bonus health, up to 30%.</mainText><br>"
223040,Seraph's Embrace,https://opgg-static.akamaized.net/meta/images/lol/item/223040.png,False,,,2100,3000,3000,False,,"<mainText><stats><attention>70</attention> Ability Power<br><attention>860</attention> Mana<br><attention>350</attention> Health<br><attention>10</attention> Ability Haste</stats><br><li><passive>Awe:</passive> Gain Ability Power based on Mana.<li><passive>Lifeline:</passive> Upon taking damage that would reduce your Health below 30%, gain a Shield based on your current Mana.</mainText><br>"
223042,Muramana,https://opgg-static.akamaized.net/meta/images/lol/item/223042.png,False,,,2100,3000,3000,False,,<mainText><stats><buffedStat>45</buffedStat> Attack Damage<br><attention>860</attention> Mana<br><attention>15</attention> Ability Haste</stats><br><li><passive>Awe:</passive> Gain bonus Attack Damage based on Mana. <li><passive>Shock:</passive> Attacks against champions deal additional physical damage.</mainText><br>
223046,Phantom Dancer,https://opgg-static.akamaized.net/meta/images/lol/item/223046.png,False,,,2100,3000,3000,True,,"<mainText><stats><attention>20</attention> Attack Damage<br><buffedStat>30%</buffedStat> Attack Speed<br><attention>20%</attention> Critical Strike Chance<br><attention>7%</attention> Move Speed</stats><br><li><passive>Spectral Waltz:</passive> Attacks grant <status>Ghosting</status> and stacking increased Move Speed. In addition, Attacking 4 times causes Spectral Waltz to also grant Attack Speed.<br><br><rules><status>Ghosted</status> units ignore collision with other units.</rules></mainText><br>"
223047,Plated Steelcaps,https://opgg-static.akamaized.net/meta/images/lol/item/223047.png,False,,,700,1000,1000,True,,<mainText><stats><buffedStat>25</buffedStat> Armor<br><attention>30</attention> Move Speed</stats><br><li>Reduces incoming damage from Attacks by <buffedStat>14%</buffedStat>.</mainText><br>
223050,Zeke's Convergence,https://opgg-static.akamaized.net/meta/images/lol/item/223050.png,False,,,2100,3000,3000,True,,"<mainText><stats><buffedStat>400</buffedStat> Health<br><attention>250</attention> Mana<br><buffedStat>40</buffedStat> Armor<br><attention>15</attention> Ability Haste</stats><br><br><active>Active -</active> <active>Conduit:</active> Designate an <attention>Accomplice</attention>.<br><li><passive>Convergence:</passive> After you <status>Immobilize</status> an enemy, your <attention>Accomplice's</attention> Attacks and Ability hits apply additional damage to that enemy.<br><br><rules>Champions can only be linked by one Zeke's Convergence at a time.</rules></mainText><br>"
223053,Sterak's Gage,https://opgg-static.akamaized.net/meta/images/lol/item/223053.png,False,,,2100,3000,3000,True,,"<mainText><stats><nerfedStat>350</nerfedStat> Health</stats><br><li><passive>The Claws that Catch:</passive> Gain base AD as bonus Attack Damage.<li><passive>Lifeline:</passive> Upon taking damage that would reduce your Health below 30%, gain a Shield, decaying over time, and Tenacity.</mainText><br>"
223065,Spirit Visage,https://opgg-static.akamaized.net/meta/images/lol/item/223065.png,False,,,2100,3000,3000,True,,<mainText><stats><nerfedStat>400</nerfedStat> Health<br><nerfedStat>40</nerfedStat> Magic Resist<br><attention>10</attention> Ability Haste<br><attention>100%</attention> Base Health Regen</stats><br><li><passive>Boundless Vitality:</passive> Increases all Healing and Shielding effectiveness on you.</mainText><br>
223068,Sunfire Aegis,https://opgg-static.akamaized.net/meta/images/lol/item/223068.png,False,,,2100,3000,3000,True,,"<mainText><stats><attention>500</attention> Health<br><attention>50</attention> Armor</stats><br><li><passive>Immolate:</passive> Taking or dealing damage causes you to begin dealing <magicDamage> (15 + 1.75% bonus Health) magic damage</magicDamage> per second to nearby enemies (increased by 25% against minions) for 3 seconds. Damaging Champions or Epic Monsters with this effect adds a stack, increasing subsequent <passive>Immolate</passive> damage by 10% for 5 seconds (max stacks 10).<br></mainText><br>"
223071,Black Cleaver,https://opgg-static.akamaized.net/meta/images/lol/item/223071.png,False,,,2100,3000,3000,True,,<mainText><stats><attention>50</attention> Attack Damage<br><attention>400</attention> Health<br><nerfedStat>25</nerfedStat> Ability Haste</stats><br><li><passive>Carve:</passive> Dealing physical damage to a champion applies a stack of Armor reduction.<li><passive>Rage:</passive> Dealing physical damage to a champion grants Move Speed per stack of <unique>Carve</unique> on them.</mainText><br>
223072,Bloodthirster,https://opgg-static.akamaized.net/meta/images/lol/item/223072.png,False,,,2100,3000,3000,True,,"<mainText><stats><nerfedStat>50</nerfedStat> Attack Damage<br><attention>20%</attention> Critical Strike Chance<br><attention>18%</attention> Life Steal</stats><br><li><passive>Engorge:</passive> While above 50% Health, gain additional Attack Damage.</mainText><br>"
223074,Ravenous Hydra,https://opgg-static.akamaized.net/meta/images/lol/item/223074.png,False,,,2100,3000,3000,True,,<mainText><stats><attention>65</attention> Attack Damage<br><attention>25</attention> Ability Haste<br><buffedStat>15%</buffedStat> Life Steal</stats><br><li><passive>Cleave:</passive> Attacks and Abilities deal physical damage to other nearby enemies.<br></mainText><br>
223075,Thornmail,https://opgg-static.akamaized.net/meta/images/lol/item/223075.png,False,,,2100,3000,3000,True,,"<mainText><stats><attention>350</attention> Health<br><attention>70</attention> Armor</stats><br><li><passive>Thorns:</passive> When struck by an Attack, deal damage to the attacker and apply 40% <status>Grievous Wounds</status> if they are a champion.<br><br><rules><status>Grievous Wounds</status> reduces the effectiveness of Healing and Regeneration effects.</rules></mainText><br>"
223078,Trinity Force,https://opgg-static.akamaized.net/meta/images/lol/item/223078.png,False,[227018],,2100,3000,3000,True,,"<mainText><stats><nerfedStat>30</nerfedStat> Attack Damage<br><attention>33%</attention> Attack Speed<br><nerfedStat>200</nerfedStat> Health<br><attention>20</attention> Ability Haste</stats><br><li><passive>Threefold Strike:</passive> Attacks grant Move Speed. If the target is a champion, increase your base Attack Damage, stacking.<li><passive>Spellblade:</passive> After using an Ability, your next Attack is enhanced with additional damage.<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items Attack Damage, Ability Haste, and Move Speed.</mainText><br>"
223084,Heartsteel,https://opgg-static.akamaized.net/meta/images/lol/item/223084.png,False,[227025],,2100,3000,3000,True,,"<mainText><stats><attention>800</attention> Health<br><attention>200%</attention> Base Health Regen<br><nerfedStat>10</nerfedStat> Ability Haste</stats><br><li><passive>Colossal Consumption:</passive> Charge up a powerful attack against a champion over 3s while within 700 range of them. The charged attack deals 125 + <scalehealth>6%</scalehealth> of your max Health as bonus physical damage, and grants you 10% of that amount as permanent max Health. (20s) cooldown per target.<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>1%</attention> Increased Health & <attention>6%</attention> Champion Size.</mainText><br>"
